կամաց	adv	slowly | quietly | gently | carefully
կամաց-կամաց	adv	little by little, slowly but surely, step by step
կամել	verb	alternative form of կամենալ (kamenal)
կամենալ	verb	to wish, to want, to desire | to aspire to, to strive for (to feel a desire or need to achieve or produce) | to be a matchmaker
կամընտիր	adj	optional
կամընտրական	adj	optional, elective; extracurricular; facultative
կամուրջ	noun	bridge
կամուրջներ	noun	nominative plural of կամուրջ (kamurǰ)
կամրջից	noun	ablative singular of կամուրջ (kamurǰ)
կամք	noun	will | wish, desire | desire, drive, determination | goodwill, benevolence, grace | intention, purpose, aim | whim, impulse, caprice
կայազոր	noun	garrison
կայան	noun	station
կայանալ	verb	to take place, to occur, to happen | to consist (of) | to establish oneself
կայանատեղի	noun	parking space (space for one vehicle) | parking lot (several spaces for vehicles)
կայանում	noun	parking (action)
կայարան	noun	station
կայացած	verb	resultative participle of կայանալ (kayanal)
կայթ	noun	basket, pannier | some measure of weight | capering, dancing by jumping and bouncing around in sign of joy
կայթյուն	noun	capering, dancing | clapping of hands, applause
կայի	verb	first-person singular imperfect indicative of կամ (kam)
կային	verb	third-person plural imperfect indicative of կամ (kam)
կայինք	verb	first-person plural imperfect indicative of կամ (kam)
կայիր	verb	second-person singular imperfect indicative of կամ (kam)
կայիք	verb	second-person plural imperfect indicative of կամ (kam)
կայծ	noun	spark, sparkle
կայծակ	noun	lightning
կայծառ	noun	blacksmith’s tongs
կայծոռիկ	noun	firefly
կայծքար	noun	flint
կայմ	noun	mast
կայուն	adj	stable, resolute, unwavering, sustainable | durable, resistant, immune | persistent, unchanging
կայունություն	noun	stability
կայսերապաշտ	noun	imperialist | someone extremely devoted to an emperor or monarch
կայսերապաշտական	adj	imperialistic
կայսերապաշտություն	noun	imperialism | extreme devotedness to an emperor or monarch
կայսր	noun	emperor
կայսրություն	noun	empire
կայսրուհի	noun	empress
կայտառ	adj	lively, vigorous, active, energetic
կայք	noun	possessions, belongings | standing place, station, site | website
կայքավար	noun	admin, administrator
կայֆ	adj	rad
կայֆ	noun	kef, drug intoxication | bliss, euphoria
կան	verb	third-person plural present indicative of կամ (kam)
կանադական	adj	Canadian
կանադական ֆուտբոլ	noun	Canadian football
կանամբի	adj	having a wife, married, conjugated | married man
կանանոց	noun	harem | gynaeceum (the women's quarters in a household)
կանանչ	adj	dialectal form of կանաչ (kanačʻ)
կանանչ	noun	dialectal form of կանաչ (kanačʻ)
կանաչ	adj	green | verdant
կանաչ	noun	green (color) | verdure
կանաչ սոխ	noun	the culinary name of any species of the genus Allium that lacks a fully developed bulb: green onion, scallion, spring onion
կանաչազարդ	adj	verdant (covered or decorated with green)
կանաչանալ	verb	to become green
կանաչապատ	adj	verdant, lush (covered with green growth, with vegetation)
կանաչավուն	adj	greenish
կանաչեղեն	noun	greens
կանաչի	noun	potherb, greens, fresh herbs (commonly referring to edible herbs like cilantro, parsley, dill, or basil)
կանացի	adj	feminine, womanlike, womanish
կանափ	noun	alternative form of կանեփ (kanepʻ)
կանգառ	noun	stop, station
կանգնել	verb	to stand | to stand up, to rise | to stop (working, etc.)
կանգնեցնել	verb	causative of կանգնել (kangnel) | to stop | to erect
կանգուն	adj	standing, on one's feet, ready | standing, upright, erect | standing, remaining, enduring, surviving | untouched, unharmed, unscathed
կանգուն	noun	cubit
կանեփ	noun	common hemp, Cannabis sativa
կանթեղ	noun	lamp; oil lamp | chandelier | luminosity, light
կանխագրել	verb	to forewrite, to write in advance
կանխամտածել	verb	to predetermine, to premeditate, to plan
կանխամտածված	adj	predetermined, premeditated, planned, deliberate
կանխամտածված	verb	resultative participle of կանխամտածվել (kanxamtacvel)
կանխամտածվել	verb	mediopassive of կանխամտածել (kanxamtacel)
կանխապես	adv	before, beforehand, in advance, already
կանխատեսել	verb	to predict, foresee
կանխատեսելի	adj	predictable
կանխարգելիչ	adj	preventive
կանխել	verb	to arrive beforehand, to anticipate | to prevent, to avert, to hinder | to hurry, to rush
կանխիկ	adj	upfront, spot | cash
կանխիկ	noun	cash, hard cash
կանկան	noun	cancan
կանկառ	noun	artichoke
կանկար	noun	alternative form of կանկառ (kankaṙ)
կանձուլ	noun	women’s underwear, bodice
կաննադա	noun	Kannada (language)
կանոն	noun	rule, regulation, canon
կանոնավոր	adj	regular
կանոնավոր բազմանկյուն	noun	regular polygon
կանոնաւոր	adj	traditional orthography spelling of կանոնավոր (kanonavor)
կանուխ	adv	early
կանչ	noun	call, summons; appeal | cry, shout
կանչել	verb	to call, to summon | to cry out | to invite | to name, to call
կանտոն	noun	canton (administrative division)
կանտրոլ	noun	alternative form of կոնտրոլ (kontrol)
կանք	verb	first-person plural present indicative of կամ (kam)
կաշալոտ	noun	cachalot, sperm whale | glutton
կաշառակերություն	noun	graft, corruption, bribery (the practice of accepting bribes)
կաշառել	verb	to bribe
կաշառված	verb	resultative participle of կաշառվել (kašaṙvel)
կաշառվածություն	noun	state of being bribed, bought off
կաշառվել	verb	mediopassive of կաշառել (kašaṙel)
կաշառք	noun	bribe
կաշի	noun	skin (of a human); hide (of an animal) | leather | peel, rind (of a fruit)
կաշիներ	noun	nominative plural of կաշի (kaši)
կաշկանդ	noun	synonym of կաշկանդվածություն (kaškandvacutʻyun)
կաշկանդել	verb	to fasten, to seal, to tie up | to prohibit, to forbid, to ban | to hamper, to hinder, to impede | to control, to master, to rule
կաշկանդիչ	adj	fastening, sealing | impeding, hindering, hampering
կաշկանդյալ	adj	fastened, sealed, tied up | hindered, impeded, hampered
կաշկանդվածություն	noun	act or condition of being fastened, sealed, tied up | act or condition of being prohibited, forbidden, banned | act or condition of being hampered, hindered, impeded | act or condition of being controlled, mastered, ruled
կաշուբերեն	adj	Kashubian (of or pertaining to the language)
կաշուբերեն	adv	in Kashubian
կաշուբերեն	noun	Kashubian (language)
կաչաղակ	noun	magpie | chatterbox, windbag (a person who talks a lot)
կապ	noun	tie, bond | foot rope for binding animals | connection, relation | communication | liaison | coupling | preposition, postposition
կապա	noun	a kind of garment worn by men and women: kaftan, frock; cassock
կապակցել	verb	to tie, to bind, to unite, to join together
կապակցություն	noun	connectedness, coherence | connection | combination
կապան	noun	mountain pass, gorge
կապանք	noun	fetter, shackle, chain | captivity, confinement, restriction
կապար	noun	lead (metal) | caper, Capparis
կապարասի	noun	costus (Costus)
կապարճ	noun	quiver
կապել	verb	to tie, to tie up, to bind; to fasten | to put into chains | to connect
կապենք	noun	price of prostitution
կապեր	noun	nominative plural of կապ (kap)
կապիկ	noun	monkey; ape
կապիճ	noun	a grain measure, equal to 1/10 գրիւ (griw) | eye socket
կապիշոն	noun	hood (covering for the head attached to a larger garment)
կապիտալիզմ	noun	capitalism
կապիտալիստական	adj	capitalist, capitalistic
կապիտան	noun	captain (military rank)
կապնվել	verb	misconstruction of կապվել (kapvel)
կապոց	noun	bundle, packet, package, roll
կապույտ	adj	blue
կապույտ	noun	blue
կապուտ	adj	alternative form of կապույտ (kapuyt)
կապուտ	noun	alternative form of կապույտ (kapuyt) | European bullhead (Cottus gobio)
կապուտակ	adj	blue
կապուտակ	noun	blue matter | hyacinth (gem)
կապված	verb	resultative participle of կապվել (kapvel)
կապվածություն	noun	connectedness | affection (for, towards), attachment (to, for)
կապվել	verb	mediopassive of կապել (kapel) | to be tied up, bound, fastened | to have connection with | to connect, establish contact | to become/get/be attached to | to get involved with
կապտավուն	adj	bluish
կապտուկ	noun	bruise
կապտուկներ	noun	nominative plural of կապտուկ (kaptuk)
կառապան	noun	coachman, coach driver
կառավարել	verb	to govern, to manage, to rule, to direct
կառավարիչ	noun	manager | administrator | governor
կառավարություն	noun	government
կառավարում	noun	government, management (act of governing or managing)
կառափ	noun	skull, cranium; head
կառափնատ	noun	guillotine
կառափնատել	verb	to behead, decapitate
կառե	noun	four of a kind
կառոչի	adv	in other words, long story short (as an introductory word)
կառույց	noun	structure | building
կառուցակարգային	adj	institutional
կառուցանել	verb	alternative form of կառուցել (kaṙucʻel)
կառուցել	verb	to build, construct
կառուցողական	adj	constructive (relating to or causing construction) | constructive (carefully considered and meant to be helpful)
կառուցում	noun	the act of construction, building
կառուցվածք	noun	structure, construction
կառուցվածքային	adj	structural
կառուցվել	verb	mediopassive of կառուցել (kaṙucʻel)
կառչել	verb	to clutch (at); to cling (to); to grasp (at)
կառք	noun	carriage, coach
կաս	verb	second-person singular present indicative of կամ (kam)
կասեցնել	verb	causative of կասել (kasel) | to suspend, stop
կասկ	noun	pearl barley | food made of pearl barley, similar to harissa | chestnut
կասկած	noun	doubt
կասկածամտորեն	adv	suspiciously
կասկածանք	noun	suspicion
կասկածել	verb	to doubt, to question | to suspect of wrongdoing or a crime | to portend, to forebode (to foretell the occurrence of a bad omen)
կասկածելի	adj	doubtful, questionable | ambiguous | suspect, untrustworthy | dangerous, perilous | loose, immoral
կասկածելիություն	noun	doubtfulness, doubt
կասկածյալ	noun	suspect (person suspected of something)
կասկարա	noun	trivet, tripod put under a cooking pot or kettle
կասպ	noun	Caspian
կաստա	noun	caste
կաստայական	adj	caste
կավ	noun	clay
կավագործ	noun	potter
կավառ	noun	narrow brook, canal | the point on a canal, whence the water is separated and directed towards the land to be irrigated
կավատ	noun	pimp, pander, procurer
կավատներ	noun	nominative plural of կավատ (kavat)
կավե	adj	made of clay
կավեղեն	adj	made of clay
կավեղեն	noun	pottery, earthenware
կավիճ	noun	chalk
կատալաներեն	adj	Catalan (of or pertaining to the language)
կատալաներեն	adv	in Catalan
կատալաներեն	noun	Catalan (language)
կատալիզատոր	noun	catalyst
կատալոնացի	noun	Catalan (inhabitant or native of Catalonia)
կատակ	noun	joke
կատակագուսան	noun	a comical actor in medieval Armenian professional secular theater, corresponding to Ancient Greek μῖμος (mîmos)
կատակել	verb	to joke (to tell jokes) | to ridicule, to mock | to disregard, to scoff (to ignore or not take seriously)
կատակերգական	adj	comedic, comic
կատակերգություն	noun	comedy
կատաղախտ	noun	rabies
կատաղել	verb	to rage, to be furious | to become rabid
կատաղի	adj	rabid (of animals affected by rabies) | furious, infuriated, enraged | angry, mad | ferocious, wild, savage | vindictive, vengeful, rancorous | passionate, zealous, eager | fierce, strong, powerful
կատաղություն	noun	fury, rage, frenzy | rabies
կատապան	noun	a title of governors in medieval Armenia
կատաստրոֆա	noun	catastrophe, disaster
կատար	noun	top, summit, peak | comb, crest (of birds) | human head
կատարել	verb	to do, perform, execute | to complete, realize, fulfill, carry out
կատարելագործել	verb	to improve, to perfect
կատարելագործություն	noun	perfection
կատարելություն	noun	perfection
կատարյալ	adj	perfect, flawless, immaculate | real, true | complete, total
կատարյալ	noun	perfect
կատեգորիա	noun	category
կատիկ	noun	epiglottis | soft palate, velum
կատիոն	noun	cation
կատղել	verb	dialectal and colloquial form of կատաղել (kataġel)
կատու	noun	cat
կատուներ	noun	nominative plural of կատու (katu)
կատվաձագ	noun	kitten
կատվառյուծ	noun	puma, cougar, Puma concolor
կատվիկ	noun	diminutive of կատու (katu)
կար	noun	seam (where two pieces of fabric are sewn together) | sewing | a thick rope for fixing the load on a cart | force, vigour; power | ability
կար	verb	third-person singular imperfect indicative of կամ (kam)
կար չկար	phrase	alternative spelling of կար-չկար (kar-čʻkar)
կար-չկար	phrase	Once upon a time. Literally, “there was, there was not…”.
կարագ	noun	butter
կարագաման	noun	butter dish
կարամ	verb	can, to be able to
կարամել	noun	caramel (confection)
կարանտին	noun	quarantine
կարաոկե	noun	karaoke
կարապ	noun	swan
կարաս	noun	large jar, pitcher, amphora
կարատե	noun	karate
կարբ	noun	aspen
կարգ	noun	system, order, rank, class; category | order (the state of being well arranged) | row | custom | order
կարգաբան	noun	taxonomist, systematist
կարգաբանական	adj	taxonomic, taxonomical; systematic, systematical
կարգաբանել	verb	to classify (in taxonomy or systematics)
կարգաբանություն	noun	taxonomy, systematics
կարգադրել	verb	to order, command
կարգախոս	noun	synonym of կարգաբան (kargaban) | slogan
կարգապահ	adj	disciplined
կարգապահական	adj	disciplinary
կարգապահություն	noun	discipline
կարգավ	adv	in order, orderly, regularly, systematically, by turns; one after another, each in his turn, successively
կարգավար	noun	dispatcher, controller, traffic superintendent
կարգավարական	adj	dispatcher's, dispatching; control
կարգավիճակ	noun	status
կարգավորել	verb	to adjust, regulate, regularize
կարգի	noun	dative singular of կարգ (karg)
կարգին	adj	decent, proper, appropriate, normal | working, operational, in working order
կարգին	adv	decently, properly, appropriately | fairly, pretty, quite a bit
կարգիչ	noun	someone who puts in order, who arranges
կարդալ	verb	to read | to recite from memory
կարդացնել	verb	causative of կարդալ (kardal)
կարդացվել	verb	mediopassive of կարդալ (kardal)
կարդինալ	noun	cardinal (official in Catholic Church)
կարդում	verb	present participle I of կարդալ (kardal)
կարել	noun	Karelian (person)
կարել	verb	to sew
կարելերեն	adj	Karelian (of or pertaining to the language)
կարելերեն	adv	in Karelian
կարելերեն	noun	Karelian (language)
կարելի	adj	possible | permitted, allowed
կարեկիր	adj	synonym of կարեկից (karekicʻ)
կարեկից	adj	sympathizing, empathizing, pitying, commiserating | helping, helpful, protecting
կարեկցաբար	adv	sympathetically, compassionately
կարեկցաբեր	adj	causing sympathy, empathy, pity, commiseration
կարեկցալի	adj	full of sympathy, empathy, pity
կարեկցալի	adv	in the manner of being full of sympathy, empathy, pity
կարեկցախառն	adj	comprising sympathy, empathy, pity
կարեկցական	adj	sympathetic, empathetic, pitying | pitiable, lamentable
կարեկցանք	noun	sympathy, empathy, compassion | pity, commiseration
կարեկցաշարժ	adj	causing sympathy, empathy, pity
կարեկցապես	adv	synonym of կարեկցաբար (karekcʻabar)
կարեկցել	verb	to sympathize, to empathize | to pity, to commiserate, to feel for
կարեկցելի	adj	sympathetic, compassionate
կարեկցորեն	adv	sympathetically, compassionately
կարեկցություն	noun	sympathy, empathy, compassion | pity, commiseration
կարեկցում	noun	sympathy, empathy, compassion | pity, commiseration
կարենալ	verb	to be able
կարթ	noun	fishhook, fishing hook
կարթաձող	noun	fishing rod
կարի մեքենա	noun	sewing machine
կարիբյան	adj	Caribbean
կարիերա	noun	career
կարիերեն	noun	Carian (language)
կարիճ	noun	scorpion | crayfish
կարիչ	noun	stapler
կարիք	noun	necessity, need, want | a need to go to the toilet | want, indigence, poverty
կարծել	verb	to believe, think, judge, consider, suppose
կարծիք	noun	opinion
կարծիքով	noun	instrumental singular of կարծիք (karcikʻ)
կարծր	adj	hard, solid, stiff, rigid | firm, tough, dry | cruel, callous, ruthless
կարծրախտ	noun	sclerosis
կարծրատիպ	noun	stereotype (conventional, formulaic, and oversimplified conception, opinion, or image) | stereotype (metal printing plate cast from a matrix moulded from a raised printing surface)
կարկանդակ	noun	pie | pirozhki | cake
կարկաչել	verb	to purl, to babble, to sough (of water) | to chirrup, to twitter, to chirp (of birds) | to laugh boisterously, to cackle, to guffaw | to resound, to reverberate | to chatter (of teeth)
կարկատան	noun	patch (piece of cloth used to cover holes in clothing) | revision, rewriting (e.g., of a piece of literature) | a piece that stands out from the rest
կարկեհան	noun	garnet (gemstone)
կարկին	noun	compass, pair of compasses
կարկուտ	noun	hail
կարճ	adj	short | low | brief, succinct
կարճ ասած	adv	long story short
կարճաժամկետ	adj	short-term
կարճահասակ	adj	of small height, short, not tall (usually of a person's stature, but sometimes of an animal's or tree's height)
կարճամետրաժ	adj	short, short-length
կարճամետրաժ ֆիլմ	noun	short film
կարճառոտ	adj	short, brief, succinct, concise, laconic
կարճառոտ	adv	briefly; in short; in a nutshell
կարճառոտաբար	adv	in brief, briefly, in short
կարճավուն	adj	shortish
կարճատեսություն	noun	nearsightedness, short-sightedness | short-sightedness
կարմիր	adj	red
կարմիր	noun	red
կարմիր քարտ	noun	red card
կարմիրբանակային	adj	Red Army
կարմիրբանակային	noun	Red Army man
կարմիրիմսի	adj	reddish
կարմրախայտ	adj	red-spotted, having red spots
կարմրախայտ	noun	brown trout, Salmo trutta fario
կարմրախտ	noun	rubella, German measles
կարմրամորթ	adj	red-skinned
կարմրամորթ	noun	redskin, Indian
կարմրանալ	verb	rare form of կարմրել (karmrel)
կարմրավուն	adj	reddish
կարմրել	verb	to turn red, to become red, to redden | to flush; to turn red in the face; to blush
կարմրիլ	verb	Western Armenian form of կարմրել (karmrel)
կարմրնալ	verb	Western Armenian form of կարմրանալ (karmranal)
կարմրուկ	noun	measles
կարող	adj	capable, competent, able | potent, powerful | mentally efficient, clever | rich | ingenious, crafty
կարողանալ	verb	to be able to, can | to know how to
կարոս	noun	parsley, Petroselinum | celery, Apium
կարոտ	adj	in want of something, needing, wanting | poor, indigent
կարոտ	noun	longing (for), yearning (for); nostalgia
կարոտաբաղձություն	noun	nostalgia
կարոտել	verb	to miss, yearn, long for someone or something
կարոտում	verb	imperfective converb of կարոտել (karotel)
կարուսել	noun	carousel (US), merry-go-round (British) | any amusement ride
կարպետ	noun	carpet
կարստ	noun	karst
կարտ	noun	playing card
կարտոշկա	noun	potato
կարտոֆիլ	noun	potato
կարտոֆիլ ֆրի	noun	french fries
կարօտել	verb	traditional orthography spelling of կարոտել (karotel)
կարօտնալ	verb	Western Armenian form of կարոտանալ (karotanal)
կարևոր	adj	important; serious; significant
կարևորագույն	adj	most important
կաց	verb	second-person singular imperative of կենալ (kenal)
կացարան	noun	dwelling, abode, apartment
կացին	noun	axe
կացնահար	adj	axed
կացնահարել	verb	to axe | to kill, to murder, to end
կացնահարություն	noun	axing
կացնահարում	noun	act of axing | state of being axed
կացնահարվել	verb	mediopassive of կացնահարել (kacʻnaharel)
կացնաձև	adj	axe-like, resembling an axe
կացնանման	adj	axe-like, resembling an axe
կացնավոր	adj	axe-wielding
կացնավոր	noun	axe-wielder
կացնել	verb	to axe | causative of կենալ (kenal)
կափարիչ	noun	lid, cover, cap
կափուլ	noun	trap, snare
կափույր	noun	valve
կաք	verb	second-person plural present indicative of կամ (kam)
կաքավ	noun	partridge | young woman, chick
կաֆե	noun	café
կգ	noun	abbreviation of կիլոգրամ (kilogram)
կգան	verb	third-person plural future conditional of գալ (gal)
կեդրոն	noun	Western Armenian form of կենտրոն (kentron)
կելտ	noun	Celt
կելտական	adj	Celtic | Celtic (relating to the language or group of languages known as Celtic)
կեղ	noun	ulcer, sore | scab | sore, evil, pest
կեղակարծ	adj	doubtful
կեղանք	noun	scab
կեղել	verb	synonym of կեղեքել (keġekʻel)
կեղերջ	noun	complaint, lament
կեղերջական	adj	plaintive; afflicted, sorrowful
կեղեքել	verb	to afflict, to vex, to harass, to oppress
կեղծ	adj	false, sham, fake | artificial | counterfeit, fake | spurious | insincere, deceitful
կեղծ թիվ	noun	imaginary number
կեղծամ	noun	wig
կեղծամներ	noun	nominative plural of կեղծամ (keġcam)
կեղծարար	noun	falsifier, forger
կեղծել	verb	to falsify, to fake, to forge
կեղծիք	noun	falsification, forgery, imitation, counterfeit; fake | lie, falsehood
կեղտ	noun	dirt | stain
կեղտեր	noun	nominative plural of կեղտ (keġt)
կեղտոտ	adj	dirty, unclean | dirty
կեղտոտել	verb	to soil, to sully, to dirty | to soil, to poop (especially of a young child) | to besmirch, to tarnish (someone's name or reputation)
կեղև	noun	crust; cortex; bark (of a tree); rind, peel (of a fruit); husk; shell; scab
կեն	noun	the name of the Armenian letter կ (k)
կենալ	verb	to stand, be standing | to stop, come to stop; to pause | to remain in some place or in some condition | to wait | to live, reside
կենարար	adj	life-giving, invigorating, revitalizing
կենարար	noun	germander, Teucrium | wall germander, common germander, ground oak, Teucrium chamaedrys
կենաց	noun	toast (salutation while drinking alcohol)
կենացդ	noun	nominative singular second-person possessive of կենաց (kenacʻ)
կենացդ	particle	cheers!
կենգուրու	noun	kangaroo
կենդանաբան	noun	zoologist
կենդանաբանական	adj	zoological
կենդանաբանական այգի	noun	zoological garden, zoo
կենդանաբանություն	noun	zoology
կենդանակերպ	noun	zodiac
կենդանակերպի	noun	dative singular of կենդանակերպ (kendanakerp)
կենդանակերպի նշան	noun	zodiac sign
կենդանանալ	verb	to revive, to live again, to come to life again, to be resuscitated | to brighten up, to become animated, to glow
կենդանավետ	adj	vivifying; full of life
կենդանի	adj	alive, living, not dead | lively, brisk | animal, of or pertaining to animals
կենդանի	noun	animal
կենդանիներ	noun	nominative plural of կենդանի (kendani)
կենդանիների	noun	dative plural of կենդանի (kendani)
կենճ	adj	young
կենճ	noun	young man, youth
կենս-	prefix	bio-
կենսաբազմազանություն	noun	biodiversity
կենսաբան	noun	biologist
կենսաբանական	adj	biological
կենսաբանություն	noun	biology
կենսագիր	noun	biographer
կենսագրական	noun	biographical | biography
կենսագրություն	noun	biography
կենսաթոշակ	noun	pension
կենսալի	adj	lively, animated, vigorous (full of life)
կենսալիր	adj	alternative form of կենսալի (kensali)
կենսալից	adj	alternative form of կենսալի (kensali)
կենսախինդ	adj	spirited, lively, cheerful (enjoying and loving life)
կենսական	adj	vital | lively, alive | important, necessary, vital
կենսամակարդակ	noun	standard of living
կենսաքիմիա	noun	biochemistry
կենսաֆիզիկա	noun	biophysics
կենսոլորտ	noun	biosphere
կենսունակ	adj	viable, capable of living; resilient | productive
կենսուրախ	adj	gleeful, joyous, delighted, elated (full of joy for life)
կենսուրախություն	noun	glee, joy, delight, elation (enjoyment of life to the fullest)
կենտ	adj	odd
կենտ	noun	odd number
կենտավրոս	noun	centaur
կենտկոմ	noun	acronym of կենտրոնական կոմիտե (kentronakan komite), Central Committee (especially of a communist party)
կենտրոն	noun	center
կենտրոնախույս	adj	centrifugal
կենտրոնական	adj	central
կենտրոնական բանկ	noun	central bank
կենտրոնաձիգ	adj	centripetal
կենտրոնաձիգ ուժ	noun	centripetal force
կենտրոնանալ	verb	to center, to converge | to congregate, to gather | to concentrate, to focus
կենտրոնավոր	adj	having a centre | central
կենցաղ	noun	way of life, mode of life | everyday life
կենցաղներ	noun	nominative plural of կենցաղ (kencʻaġ)
կեշտ	noun	passing, going by, passage
կեչի	noun	birch (Betula)
կեչուա	adj	Quechua (of or pertaining to the language)
կեչուա	adv	in Quechua
կեչուա	noun	Quechua (language)
կեչուկ	noun	misconstruction of կետչուպ (ketčʻup)
կեչուպ	noun	alternative spelling of կետչուպ (ketčʻup)
կեչուս	noun	alternative spelling of կետչուպ (ketčʻup)
կեչուտ	noun	alternative spelling of կետչուպ (ketčʻup)
կեչուց	noun	alternative spelling of կետչուպ (ketčʻup)
կեպկա	noun	soft, billed hat (usually for a male)
կեռ	adj	curved, crooked
կեռ	noun	hook, crook
կեռաս	noun	sweet cherry (fruit)
կեռնեխ	noun	thrush, Turdus (gen. et spp.)
կես	noun	half | part | time
կես լինել	verb	to split in two, to half
կեսգիշեր	noun	midnight
կեսրայր	noun	alternative form of սկեսրայր (skesrayr)
կեսրար	noun	alternative form of սկեսրայր (skesrayr)
կեսօր	noun	midday, noon
կետ	adj	odd (of numbers)
կետ	noun	whale | point, dot | post, office, station | paragraph, item, clause | time | obstacle | name for one of the khazes in Hampartsoum Limondjian's notation, indicating a note one beat long | a kind of fly that chases calves
կետ-ստորակետ	noun	semicolon, the “;” sign
կետադրական	adj	of or relating to punctuation
կետադրական նշան	noun	punctuation mark
կետադրել	verb	to punctuate
կետադրություն	noun	punctuation
կետչուպ	noun	ketchup
կետչուս	noun	alternative spelling of կետչուպ (ketčʻup)
կեր	noun	food, nourishment (especially for animals and babies) | bait
կեր	verb	second-person singular imperative of ուտել (utel)
կերա	verb	first-person singular past perfect indicative of ուտել (utel)
կերած	verb	resultative participle of ուտել (utel)
կերակուր	noun	dish, meal | food
կերակրափող	noun	oesophagus
կերակրել	verb	to feed, to nourish | to breastfeed, to nurse | to support
կերան	verb	third-person plural past perfect indicative of ուտել (utel)
կերանք	verb	first-person plural past perfect indicative of ուտել (utel)
կերավ	verb	third-person singular past perfect indicative of ուտել (utel)
կերար	verb	second-person singular past perfect indicative of ուտել (utel)
կերաք	verb	second-person plural past perfect indicative of ուտել (utel)
կերել	verb	past participle of ուտել (utel)
կերեք	verb	second-person plural imperative of ուտել (utel)
կերոսին	noun	kerosene
կերպ	noun	method, way, mode, manner | shape, form; appearance | aspect of the verb
կերպար	noun	image (characteristic as perceived by others) | character (a being involved in the action of a story)
կերպարանք	noun	appearance, shape, form | person, individual | being, image
կերտել	verb	to build, to construct (e.g., a building, construction) | to create, to produce (e.g., a work of art)
կերցավ	noun	gangrene | cancer or a cancerous growth
կերցնել	verb	causative of ուտել (utel) | to feed
կեցցե	intj	long live! hail to! hoorah (for)!
կեցցես	intj	bravo! well done!
կզակ	noun	chin | soft palate, velum
կզակներ	noun	nominative plural of կզակ (kzak)
կզաքիս	noun	marten
կզղել	verb	to drop, to shatter after becoming ripe | to wrinkle due to cold or heat | to dry up on the sides of a vessel due to non-washing | to form a crust | to fall out with someone, to take offence
կէտ	noun	traditional orthography spelling of կետ (ket)
կը	particle	particle put in front of the verb to form the indicative mood | traditional orthography spelling of կ- (k-)
կթել	verb	to milk | to milk, to drain (to exploit one's means)
կթխա	noun	glass, cup, especially a small glass for liquor, a рюмка (rjumka)
կթղա	noun	alternative form of կթխա (ktʻxa)
կթոտ	adj	feeble, weak
կթոտել	verb	to grow feeble, weak
կիբեռնետիկա	noun	cybernetics
կիզանուտ	adj	combustible, fit or liable to burn | scorching. combustive
կիզել	verb	to burn
կիզիչ	adj	burning, scorching, hot
կիթ	noun	milking
կիթառ	noun	cithara, lyre | guitar
կիթառահար	noun	guitarist
կիլիկիացի	noun	Cilician
կիլիկյան	adj	Cilician
կիլո	noun	kilogram, kilo
կիլո-	prefix	kilo-
կիլոգրամ	noun	kilogram
կիլոմետր	noun	kilometre
կիլոմետրեր	noun	nominative plural of կիլոմետր (kilometr)
կիծ	noun	sting, bite
կիճ	noun	the sting of scorpions, bees, serpents, etc.
կիմեր	noun	Cimmerian
կիմերերեն	noun	Cimmerian (language)
կիմչի	noun	kimchi
կիմրերեն	adj	synonym of վալլիերեն (vallieren)
կիմրերեն	adv	synonym of վալլիերեն (vallieren)
կիմրերեն	noun	synonym of վալլիերեն (vallieren)
կին	noun	woman | wife
կինաբար	noun	cinnabar (mineral)
կինամոմոն	noun	rare form of կինամոն (kinamon)
կինամոն	noun	cinnamon (spice)
կինձ	noun	alternative form of գինձ (ginj)
կինճ	noun	wild boar, Sus scrofa
կինո	noun	cinematography, filmmaking | cinema, movie theater | movie, film
կինո-	prefix	cinema, film, movie
կինոթատրոն	noun	cinema, movie theatre
կինոնկար	noun	motion picture
կինոռեժիսոր	noun	film director
կինոֆիլմ	noun	motion picture, film, movie
կիպ	adj	tight, compact
կիպ	adv	tightly, compactly
կիպարիս	noun	cypress, Cupressus
կիսաբաց	adj	half-open
կիսագունդ	noun	hemisphere | cerebral hemisphere
կիսաթավ	noun	name for one of the khazes in Hampartsoum Limondjian's notation, indicating a note three eighths of a beat long
կիսակայարան	noun	halt
կիսահաղորդիչ	noun	semiconductor
կիսաձայն	adv	sotto voce, quietly
կիսաձայն	noun	semivowel
կիսամյակ	noun	semester
կիսանդրի	noun	bust (sculptural portrayal of a person's head and shoulders)
կիսաշրջազգեստ	noun	skirt
կիսաշրջան	noun	demicircle
կիսաշփական	adj	affricative
կիսաշփական	noun	affricate
կիսապաշտպան	noun	midfielder
կիսապաշտպանություն	noun	the midfield (the collective group of midfielders)
կիսաստված	noun	demigod
կիսաստվեր	noun	penumbra
կիսատ	adj	half done, incomplete, unfinished
կիսատաբատ	noun	shorts, pants
կիսաֆաբրիկատ	noun	semi-finished product | convenience food
կիսել	verb	to halve, to divide | to share, to split (with somebody)
կիսվել	verb	mediopassive of կիսել (kisel) | to share
կիվ	noun	tree pitch, mastic, chewing-gum
կիվի	noun	kiwi fruit
կիտել	noun	а single-breasted military or naval jacket with high collar
կիտել	verb	to heap up, to heap together, to pile; to hoard; to accumulate; to agglomerate
կիտվածք	noun	dotted ornament | heap, dump
